feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
NEG_4960,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C20H40O4,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Octadecanoids,Other Octadecanoids,Long-chain fatty acids,True,True,True,fresh_new_or_changed,0.6579344,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_26_23_U1,,True,csi_fingerid_structure_candidate,unidentified
NEG_49625,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H65NO10,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.6427931,MSV000078830,Pseudomonas aeruginosa PA14,PA14_EM_11-2_D-12_P1-D-12_01_9057,,True,csi_fingerid_structure_candidate,unidentified
NEG_49634,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H70NO10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,fresh_new_or_changed,0.7711733,MSV000081477,Mus musculus,C267_GH12_01_967,,True,csi_fingerid_structure_candidate,eligible
NEG_49641,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H70NO10P,[M - H]-,0.999,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,fresh_new_or_changed,0.7223381,MSV000081981,Homo sapiens,000037568_RE8_01_4036,,True,csi_fingerid_structure_candidate,eligible
NEG_49642,Bacillota,Bacteria,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H70NO10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,fresh_new_or_changed,0.7062831,MSV000088761,Mus musculus (NCBITaxon:10090),Baat173B,,True,csi_fingerid_structure_candidate,eligible
NEG_49659,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,gapfill_2026_08_12,C35H65N9O6,[M - H]-,1.0,True,gapfill_2026_08_12,Carbohydrates,Nucleosides,Pyrimidine nucleosides,Alpha amino acid amides,True,True,True,exact_retained_cache,0.7408243,MSV000081571,Homo sapiens,14HM308.M_5x_BD6_01_2600,,True,csi_fingerid_structure_candidate,unidentified
NEG_49669,Pseudomonadota,Bacteria,PS(O-16:0_15:0),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H72NO7P,[M + CH2O2 - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,True,True,True,fresh_new_or_changed,0.75730556,MSV000080444,Homo sapiens,P3_MOR_Vol8_H9_Foot_GH9_01_33379,,True,csi_fingerid_structure_candidate,eligible
NEG_49671,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C44H69NO6,[M - H]-,0.863,True,fresh_new_or_changed,Polyketides,Spingolipids,Lactam bearing macrolide lactones,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.7834971,MSV000089518,Mus musculus (NCBITaxon:10090),22_25N_Veh_HFD,,True,csi_fingerid_structure_candidate,unidentified
NEG_49679,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C48H69NO3,[M - H]-,0.905,True,exact_retained_cache,Fatty acids,Fatty amides,N-acyl amines,Steroids and steroid derivatives,True,True,True,exact_retained_cache,0.73108757,MSV000080630,C57/BL6N (blank 6 mice),Std_Mix_1,,True,csi_fingerid_structure_candidate,unidentified
NEG_49684,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C38H78NO8P,[M - H]-,0.911,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,True,False,True,exact_retained_cache,0.7382404,MSV000085862,Nepenthes ventricosa x Nepenthes alata|1744888,Polar_raw_NT_72h_Leaf_I1104_5uL,,True,csi_fingerid_structure_candidate,unidentified
NEG_49690,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C42H77NO7,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Long-chain ceramides,True,True,True,exact_retained_cache,0.6714821,MSV000087694,Homo sapiens (NCBITaxon:9606),94,,True,csi_fingerid_structure_candidate,unidentified
NEG_49762,Streptophyta,Plantae,PG(P-18:4_15:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7821269,MSV000084595,Streptomyces ,53_5_cattle_PB_SAMPLE_WT_R5A_7_H4,,True,dreams_neighbour_only,eligible
NEG_49763,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C46H60O6,[M - H]-,0.986,True,fresh_new_or_changed,Fatty acids,Docosanoids,Other Docosanoids,Very long-chain fatty acids,True,True,True,fresh_new_or_changed,0.65726113,MSV000083475,environmental samples <Bacillariophyta>,6C1_5_13_mousseau-88-s083-a02,,True,csi_fingerid_structure_candidate,eligible
NEG_49772,Heterolobosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C39H64O11,[M - H]-,0.791,False,none,,,,,False,False,True,exact_retained_cache,0.7792298,MSV000083835,,43,,True,sirius_formula_only,eligible
NEG_4980,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C18H37N2O2S,[M - H]-,1.0,True,fresh_new_or_changed,Alkaloids,Pseudoalkaloids (transamidation),Pyridine alkaloids,Trialkylamines,False,False,True,fresh_new_or_changed,0.640694,MSV000088021,environmental samples <delta subdivision> (NCBITaxon:34033),Mo_2019_262,,True,sirius_formula_plus_canopus_class,unidentified
NEG_49821,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C35H68N2O12,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Aminosugars and aminoglycosides,Aminosugars,Alpha amino acids and derivatives,True,False,True,fresh_new_or_changed,0.76164144,MSV000082432,Homo sapiens,5E9_%20V6_%20RJaw_%20D14H0_%20W7_Reru_BE9_01_11555,,True,csi_fingerid_structure_candidate,eligible
NEG_49835,Bacillota,Bacteria,PG(15:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H73O10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoglycerols,Phosphatidylglycerols,True,True,True,fresh_new_or_changed,0.7098169,MSV000086221,Aspergillaceae sp. (NCBITaxon:1914746),20180126_vjw839_Metabolomics_XBridge1_SE-02,,True,csi_fingerid_structure_candidate,eligible
NEG_49839,Bacillota,Bacteria,PG(15:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H73O10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoglycerols,Phosphatidylglycerols,True,True,True,fresh_new_or_changed,0.67708874,MSV000088645,Homo sapiens (NCBITaxon:9606),4057042294,,True,csi_fingerid_structure_candidate,eligible
NEG_49842,Pseudomonadota,Bacteria,PG(15:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H68O7,[M - H]-,0.925,False,none,,,,,True,True,True,fresh_new_or_changed,0.7464155,MSV000078780,Homo sapiens,SysVirol_SCL012_icSARS-DORF6_12h_3_Lip_Pos_27Aug12_Sam_12-05-13,,True,csi_fingerid_structure_candidate,eligible
NEG_49864,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C41H72O9,[M - H]-,1.0,True,exact_retained_cache,Polyketides,Macrolides,Polyene macrolides,Macrolides and analogues,True,True,True,exact_retained_cache,0.6865955,MSV000084463,environmental samples <Bacillariophyta>,Plate13_54900_Soil_GE8_01_27534,,True,csi_fingerid_structure_candidate,unidentified
NEG_49868,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C41H72O9,[M - H]-,1.0,True,exact_retained_cache,Terpenoids,Diterpenoids,Eunicellane diterpenoids,Fatty acid esters,True,True,True,exact_retained_cache,0.61887187,MSV000086882,Mus musculus,CI_5,,True,csi_fingerid_structure_candidate,unidentified
NEG_49930,Mollusca,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C30H47NO18,[M - H]-,1.0,True,exact_retained_cache,Carbohydrates,Saccharides,Polysaccharides,Aminocyclitol glycosides,True,True,True,exact_retained_cache,0.75999683,MSV000079773,Homo sapiens,D08_Swab_2013_016_14_C,,True,csi_fingerid_structure_candidate,eligible
NEG_49953,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C34H63NO14,[M - H]-,1.0,False,none,,,,,False,False,True,exact_retained_cache,0.57262564,MSV000083723,Trachymyrmex septentrionalis,PBS_R2_D4_GD10_01_15950,,False,sirius_formula_only,unidentified
NEG_50000,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.70413274,MSV000083664,Homo sapiens,S114_RC5_01_42175,,True,dreams_neighbour_only,unidentified
NEG_50004,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H67NO10,[M - H]-,0.823,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Amino acids,True,True,True,fresh_new_or_changed,0.718155,MSV000080167,Homo sapiens,P2B06,,True,csi_fingerid_structure_candidate,unidentified
NEG_50026,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H71NO12,[M - H]-,0.792,True,fresh_new_or_changed,Fatty acids,Spingolipids,Sphingoid bases,Aminoglycosides,True,True,True,fresh_new_or_changed,0.7053667,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_27_23_U1,,True,csi_fingerid_structure_candidate,eligible
NEG_50042,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C44H71NO6,[M - H]-,0.981,True,fresh_new_or_changed,Polyketides,Spingolipids,Open-chain polyketides,Fatty Acyls,True,True,True,fresh_new_or_changed,0.80496377,MSV000084475,multiple bacteria species,HM_411_GD8_01_46493,,True,csi_fingerid_structure_candidate,unidentified
NEG_50048,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C41H75NO8,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosphingolipids,True,True,True,fresh_new_or_changed,0.70752054,MSV000083475,environmental samples <Bacillariophyta>,1E2_1_72_mayer-34-s010-a04,,True,csi_fingerid_structure_candidate,unidentified
NEG_5009,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C20H26O5,[M - H]-,0.95,False,none,,,,,False,False,True,exact_retained_cache,0.6767735,MSV000082493,Homo sapiens,DM000089010_RD6_01_28543,,True,sirius_formula_only,unidentified
NEG_50104,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C37H58O13,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Fatty acyl glycosides,Polyene macrolides,Fatty acyl glycosides of mono- and disaccharides,True,True,True,exact_retained_cache,0.7340898,MSV000081571,Homo sapiens,14HM577.M_GD11_01_2959,,True,csi_fingerid_structure_candidate,unidentified
NEG_50107,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H58O13,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Linear polyketides,Open-chain polyketides,Fatty alcohols,True,True,True,fresh_new_or_changed,0.70494384,MSV000081379,Homo sapiens,CI.V10.1F10.LA_GF10_01_37895,,True,csi_fingerid_structure_candidate,unidentified
NEG_50108,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H58O13,[M - H]-,0.998,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosylglycerols,True,True,True,fresh_new_or_changed,0.7115664,MSV000082960,Citrus sinensis,Plate1_82_RB10_01_15872,,True,csi_fingerid_structure_candidate,eligible
NEG_50111,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H58O10,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Linear polyketides,Open-chain polyketides,Fatty Acyls,True,True,True,fresh_new_or_changed,0.679967,MSV000082869,Homo sapiens,95583_R-G9,,True,csi_fingerid_structure_candidate,unidentified
NEG_50120,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H58N2O9,[M - H]-,0.997,True,fresh_new_or_changed,Alkaloids,Nicotinic acid alkaloids,Pyridine alkaloids,Benzoic acids and derivatives,True,True,True,fresh_new_or_changed,0.7532356,MSV000086621,"Marine sponges, algae and tunicates",CMB-B006-E2-MSMS,,True,csi_fingerid_structure_candidate,eligible
NEG_50124,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H58N2O9,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Depsipeptides,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.61065596,MSV000087800,Homo sapiens (NCBITaxon:9606),200306_CellLine_018_HEK_A2,,True,csi_fingerid_structure_candidate,unidentified
NEG_50133,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H62O12,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Spirotetronate macrolides,O-glycosyl compounds,True,True,True,fresh_new_or_changed,0.6413598,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_17_NT_P3_2,,True,csi_fingerid_structure_candidate,unidentified
NEG_5015,Streptophyta,Plantae,,MGDG,MGDG,Glycerolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C19H26N2O4,[M - H]-,1.0,True,fresh_new_or_changed,Alkaloids,Nicotinic acid alkaloids,Pyridine alkaloids,Nitrobenzenes,True,True,True,fresh_new_or_changed,0.6164468,MSV000085389,Mus musculus (NCBITaxon:10090),pos_plasma_H3_P57_15_NA_infected,,True,csi_fingerid_structure_candidate,eligible
NEG_50165,Streptophyta,Plantae,PG(P-15:2_18:3),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H62N2O8,[M - H]-,0.994,True,fresh_new_or_changed,Alkaloids,Pseudoalkaloids (transamidation),Terpenoid alkaloids,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.74846673,MSV000084237,not applicable,std_mix3_Fe_1_long,,True,csi_fingerid_structure_candidate,eligible
NEG_50166,Ascomycota,Fungi,PG(O-18:4_15:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C46H62O6,[M - H]-,0.958,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, β-β)",Fatty acid esters,True,True,True,fresh_new_or_changed,0.7849071,MSV000086876,,EP-ESIpos-S017,,True,csi_fingerid_structure_candidate,eligible
NEG_50194,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H66N2O10,[M - H]-,0.917,True,fresh_new_or_changed,Fatty acids,Fatty amides,N-acyl amines,Tricarboxylic acids and derivatives,True,True,True,fresh_new_or_changed,0.7121848,MSV000088255,Homo sapiens (NCBITaxon:9606),Urine_NGS114_FragPos,,True,csi_fingerid_structure_candidate,eligible
NEG_5023,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C21H30O4,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Diterpenoids,Cembrane diterpenoids,Diterpenoids,True,True,True,fresh_new_or_changed,0.6012045,MSV000083002,Alternaria,Vicky1-h7-349-G2B,,True,csi_fingerid_structure_candidate,unidentified
NEG_5024,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C21H30O4,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Diterpenoids,Halimane diterpenoids,Diterpenoids,True,True,True,fresh_new_or_changed,0.7103068,MSV000083002,Alternaria,Vicky3-a10-153-E12A,,True,csi_fingerid_structure_candidate,eligible
NEG_50252,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C40H74N2O6S,[M - H]-,0.914,True,fresh_new_or_changed,Fatty acids,Spingolipids,Aminoglycosides,Alpha amino acid amides,True,True,True,fresh_new_or_changed,0.73574686,MSV000083302,Mus musculus,S7_RD1_01_40393,,True,csi_fingerid_structure_candidate,unidentified
NEG_50274,Ascomycota,Fungi,PE(15:0_18:1)+D7:(s),PE,PE,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H74N2O5,[M - H]-,0.904,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Long-chain ceramides,True,True,True,fresh_new_or_changed,0.72885525,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_089_P01_3,,True,csi_fingerid_structure_candidate,eligible
NEG_50298,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C47H82O4,[M - H]-,1.0,False,none,,,,,False,False,True,exact_retained_cache,0.70195687,MSV000083559,Homo sapiens,11713.24.S.24E,,False,sirius_formula_only,unidentified
NEG_50325,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C34H65NO12S,[M - H]-,0.755,False,none,,,,,True,True,True,exact_retained_cache,0.78691,MSV000080629,C57BL/6N MIce (black 6 mice),53,,True,csi_fingerid_structure_candidate,unidentified
